UFKF2013 MICRO-CREDENTIAL: BASIC ECONOMETRICS,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFAN1003 MICRO-CREDENTIAL: INTRODUCTION TO THAI LANGUAGE,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFJB1093 MICRO-CREDENTIAL: INTRODUCTION TO KOREAN,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
MFPB3113 MICRO-CREDENTIAL: HUBUNGAN ETNIK,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
MFPB3173 MICRO-CREDENTIAL: MALAYSIAN STUDIES 3,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKB3053 MICRO-CREDENTIAL: INTERNATIONAL FINANCE MANAGEMENT,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKE2013 MICRO-CREDENTIAL: BASIC ECONOMETRICS,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UKFB3013 MICRO-CREDENTIAL: RESEARCH METHODS,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFAK1003 MICRO-CREDENTIAL: INTRODUCTION TO TAMIL LANGUAGE,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFAB3033 MICRO-CREDENTIAL:  PUBLIC SPEAKING AND ORAL PRESENTATION,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKF2023 MICRO-CREDENTIAL: ECONOMETRICS,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFPB3143 MICRO-CREDENTIAL: BAHASA MELAYU KOMUNIKASI 2,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKB2023 MICRO-CREDENTIAL: MACROECONOMICS II,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKE2023 MICRO-CREDENTIAL: ECONOMETRICS,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKB2013 MICRO-CREDENTIAL: BUSINESS FINANCE,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKE3013 MICRO-CREDENTIAL: INTERNATIONAL BUSINESS,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKH3013 MICRO-CREDENTIAL: E-COMMERCE,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKB2043 MICRO-CREDENTIAL: ECONOMIC DEVELOPMENT,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKB3363 MICRO-CREDENTIAL: ISLAMIC FINANCE,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKB3094 MICRO-CREDENTIAL: INTERNATIONAL TRADE THEORY AND POLICY,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKB3104 MICRO-CREDENTIAL: CURRENT ISSUES IN GLOBAL ECONOMICS,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKB3124 MICRO-CREDENTIAL: MONETARY ECONOMICS,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKB4034 MICRO-CREDENTIAL: GLOBAL BUSINESS STRATEGY,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UKFB3093 MICRO-CREDENTIAL: GLOBAL ENVIRONMENTAL ECONOMICS,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UKFB3313 MICRO-CREDENTIAL: STRATEGIC FINANCIAL MANAGEMENT,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
MFPB34152 MICRO-CREDENTIAL: LEADERSHIP AND TEAMBUILDING,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
MFPB34162 MICRO-CREDENTIAL: BUSINESS PLAN WRITING & PREPARATION,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKB1063 MICRO-CREDENTIAL: FINANCIAL ACCOUNTING FRAMEWORK II,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKB1033 MICRO-CREDENTIAL: MACROECONOMICS I,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKH2013 MICRO-CREDENTIAL: MICROECONOMICS II,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKE1023 MICRO-CREDENTIAL: QUANTITATIVE TECHNIQUES II,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKH1013 MICRO-CREDENTIAL: MANAGEMENT PRINCIPLES,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKB1011 MICRO-CREDENTIAL: SUN ZI'S ART OF WAR AND BUSINESS STRATEGIES,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
MFPB34012 MICRO-CREDENTIAL: SOCIAL ENTREPRENEURSHIP PROJECT,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
MFPB33033 MICRO-CREDENTIAL: ARTS AND CULTURAL PERFORMANCE,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
MFPB34022 MICRO-CREDENTIAL: COMMUNITY PROJECT,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
"MFPB34042 MICRO-CREDENTIAL: LANGUAGE, CULTURE AND SOCIAL STUDY ABROAD",Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
MFPB34052 MICRO-CREDENTIAL: TEAM WORK AND COLLABORATIVE PROJECT,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
MFPB34062 MICRO-CREDENTIAL: STUDY SOFT SKILLS AND/OR LIFE SKILLS ABROAD,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
"MFPB34072 MICRO-CREDENTIAL: ART, CRAFT, AND DESIGN",Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
MFPB34082 MICRO-CREDENTIAL: ORAL COMMUNICATION,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
MFPB34092 MICRO-CREDENTIAL: MUSIC PERFORMANCE,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
MFPB34102 MICRO-CREDENTIAL: MANAGING PERSONAL FINANCE,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
MFPB34112 MICRO-CREDENTIAL: WORK ETHICS AND EQ,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKB2003 MICRO-CREDENTIAL: ENGLISH FOR MANAGEMENT,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
MFPB34132 MICRO-CREDENTIAL: MANAGEMENT OF SPORTS ACTIVITY,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKB2053 MICRO-CREDENTIAL: MALAYSIAN ECONOMY,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKK1013 MICRO-CREDENTIAL: PRINCIPLES OF MARKETING,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
MFPB32013 MICRO-CREDENTIAL: BAHASA KEBANGSAAN A,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFAE1003 MICRO-CREDENTIAL: INTRODUCTION TO GERMAN LANGUAGE,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFAH1003 MICRO-CREDENTIAL: INTRODUCTION TO FRENCH,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFAB2013 MICRO-CREDENTIAL: INTRODUCTION TO JAPANESE,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
MFPB33033 MICRO-CREDENTIAL: ENGLISH FOR BUSINESS,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKB1013 MICRO-CREDENTIAL: FINANCIAL ACCOUNTING FRAMEWORK I,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKB1113 MICRO-CREDENTIAL: INFORMATION SYSTEMS,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKB1023 MICRO-CREDENTIAL: MICROECONOMICS I,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFKE1013 MICRO-CREDENTIAL: QUANTITATIVE TECHNIQUES I,Bachelor of Economics (Honours) Global Economics,A9682,Universiti Tunku Abdul Rahman (UTAR)
UFJB1073 MICRO-CREDENTIAL: COMMUNICATIVE TAMIL FOR HEALTH SCIENCES,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFJB1093 MICRO-CREDENTIAL: INTRODUCTION TO KOREAN,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKT1013 MICRO-CREDENTIAL: PRINCIPLES OFINTERNATIONAL BUSINESS,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKW1013 MICRO-CREDENTIAL: CROSS CULTURAL MANAGEMENT,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
MFPB33273 MICRO-CREDENTIAL: MARKETING COMMUNICATION,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFAB2003 MICRO-CREDENTIAL: ENGLISH FOR MANAGEMENT,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKB4014 MICRO-CREDENTIAL: INTERNATIONAL HUMAN RESOURCE MANAGEMENT,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKK2013 MICRO-CREDENTIAL: BUSINESS RESEARCH,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UKFB2333 MICRO-CREDENTIAL: SOCIAL MEDIA STRATEGIES FOR BUSINESS,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKB2413 MICRO-CREDENTIAL: STRATEGIC BRAND MANAGEMENT,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKO2033/ UFKF2043 MICRO-CREDENTIAL: CUSTOMER RELATIONSHIP MANAGEMENT,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
"UFKU2013 MICRO-CREDENTIAL: CUSTOMER RELATIONSHIP MANAGEMENT""",Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKO2013 MICRO-CREDENTIAL: INTERNATIONAL MARKETING,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKC3033 MICRO-CREDENTIAL: CORPORATE GOVERNANCE,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKC4024/ UFKF4034 MICRO-CREDENTIAL: MULTINATIONAL FINANCE,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKC4034/ UFKC4044 MICRO-CREDENTIAL: GLOBAL BUSINESS STRATEGY,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKC3014 MICRO-CREDENTIAL: INTERNATIONAL LOGISTICS,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKF3013/ UFKC3023 MICRO-CREDENTIAL: STRATEGIC MANAGEMENT,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKC3104/ UKFC3204 MICRO-CREDENTIAL: CURRENT ISSUES IN GLOBAL ECONOMICS,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKC2113 MICRO-CREDENTIAL: SUPPLY CHAIN MANAGEMENT,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKC3094/ UFKC3084 MICRO-CREDENTIAL: INTERNATIONAL TRADE THEORY AND POLICY,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKL2013/ UFKI2023 MICRO-CREDENTIAL: FINANCIAL MANAGEMENT,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKR2013 MICRO-CREDENTIAL: OPERATIONS MANAGEMENT,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UKFCC2103 MICRO-CREDENTIAL: FINANCIAL TECHNOLOGY,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKL2023/ UFKF2053 MICRO-CREDENTIAL: ORGANISATIONAL BEHAVIOUR,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKX2013 MICRO-CREDENTIAL: CONSUMER BEHAVIOUR,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKH2023 MICRO-CREDENTIAL: INTERNATIONAL MANAGEMENT,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKB4034 MICRO-CREDENTIAL: GLOBAL BUSINESS STRATEGY,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKB3014 MICRO-CREDENTIAL: INTERNATIONAL LOGISTICS,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKK3013 MICRO-CREDENTIAL: STRATEGIC MANAGEMENT,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKB1203 MICRO-CREDENTIAL: INTERNATIONAL BUSINESS ENVIRONMENT STUDIES,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKE2043 MICRO-CREDENTIAL: INTERNATIONAL BUSINESS LAW,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKE3033 MICRO-CREDENTIAL: LEADERSHIP AND TEAM BUILDING,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKB4024 MICRO-CREDENTIAL: MULTINATIONAL FINANCE,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
MFPB34022 MICRO-CREDENTIAL: ARTS AND CULTURAL PERFORMANCE,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
MFPB34032 MICRO-CREDENTIAL: COMMUNITY PROJECT,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
"MFPB34042 MICRO-CREDENTIAL: LANGUAGE, CULTURE AND SOCIAL STUDY ABROAD",Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
MFPB34052 MICRO-CREDENTIAL: TEAM WORK AND COLLABORATIVE PROJECT,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
"MFPB34062 MICRO-CREDENTIAL: ART, CRAFT, AND DESIGN",Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
MFPB34072 MICRO-CREDENTIAL: WORK ETHICS AND EQ,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
MFPB34112 MICRO-CREDENTIAL: WORK ETHICS AND EQ,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
MFPB34152 MICRO-CREDENTIAL: LEADERSHIP AND TEAMBUILDING,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UKFB2103 MICRO-CREDENTIAL: FINANCIAL TECHNOLOGY,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKB3023 MICRO-CREDENTIAL: DIGITAL ENTREPRENEURSHIP,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKK2023 MICRO-CREDENTIAL: ORGANISATIONAL BEHAVIOUR,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKN2013 MICRO-CREDENTIAL: CONSUMER BEHAVIOUR,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKB2033 MICRO-CREDENTIAL: CUSTOMER RELATIONSHIP MANAGEMENT,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKQ2013 MICRO-CREDENTIAL: CUSTOMER RELATIONSHIP MANAGEMENT,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKT2013 MICRO-CREDENTIAL: INTERNATIONAL MARKETING,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFPB3123 MICRO-CREDENTIAL: TAMADUN ISLAM DAN TAMADUN ASIA (TITAS),Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFPB3143 MICRO-CREDENTIAL: BAHASA MELAYU KOMUNIKASI 2,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKB3033 MICRO-CREDENTIAL: CORPORATE GOVERNANCE,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFAB3033 MICRO-CREDENTIAL: PUBLIC SPEAKING AND ORAL PRESENTATION,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
"UFJB1033 MICRO-CREDENTIAL: UNDERSTANDING POLITICS: STATE, NATION AND GOVERNMENT",Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKE3053 MICRO-CREDENTIAL: FINANCIAL MARKETS AND REGULATIONS,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFAN1003 MICRO-CREDENTIAL: INTRODUCTION TO THAI LANGUAGE,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKE1023 MICRO-CREDENTIAL: QUANTITATIVE TECHNIQUES II,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKB1011 MICRO-CREDENTIAL: SUN ZI'S ART OF WAR AND BUSINESS STRATEGIES,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKH1013 MICRO-CREDENTIAL: MANAGEMENT PRINCIPLES,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
MFPB32013 MICRO-CREDENTIAL: BAHASA KEBANGSAAN A,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFAE1003 MICRO-CREDENTIAL: INTRODUCTION TO GERMAN LANGUAGE,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFAH1003 MICRO-CREDENTIAL: INTRODUCTION TO FRENCH,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFAB2013 MICRO-CREDENTIAL: INTRODUCTION TO JAPANESE,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFAK1003 MICRO-CREDENTIAL: INTRODUCTION TO TAMIL LANGUAGE,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKQ1013 MICRO-CREDENTIAL: ECONOMICS,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKH3053 MICRO-CREDENTIAL: LAW OF ASEAN,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKB4123 MICRO-CREDENTIAL: STRATEGIC MARKETING MANAGEMENT,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKB2113 MICRO-CREDENTIAL: SUPPLY CHAIN MANAGEMENT,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKB3094 MICRO-CREDENTIAL: INTERNATIONAL TRADE THEORY AND POLICY,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKB2083 MICRO-CREDENTIAL: FINANCIAL MANAGEMENT,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKF1033 MICRO-CREDENTIAL: BUSINESS ACCOUNTING I,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKU1013 MICRO-CREDENTIAL: CORPORATE AND BUSINESS LAW,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKL1013/UFKO1023 MICRO-CREDENTIAL: PRINCIPLES OF MARKETING,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKX1013/  UFKF1053 MICRO-CREDENTIAL: ECONOMICS,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKI1013/ UFKR1023 MICRO-CREDENTIAL: MANAGEMENT PRINCIPLES,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKO1013/  UFKI1023 MICRO-CREDENTIAL: PRINCIPLES OF INTERNATIONAL BUSINESS,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKR1013/UFKL1023  MICRO-CREDENTIAL: CROSS CULTURAL MANAGEMENT,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
MFPC33273 MICRO-CREDENTIAL: MARKETING COMMUNICATION,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKC2123 MICRO-CREDENTIAL: INTERNATIONAL HUMAN RESOURCE MANAGEMENT,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKW2013 MICRO-CREDENTIAL: OPERATIONS MANAGEMENT,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
MFPB3113 MICRO-CREDENTIAL: HUBUNGAN ETNIK,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
MFPB3173 MICRO-CREDENTIAL: MALAYSIAN STUDIES 3,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKE1033 MICRO-CREDENTIAL: BUSINESS ACCOUNTING I,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKH3013 MICRO-CREDENTIAL: E-COMMERCE,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKE1013 MICRO-CREDENTIAL: QUANTITATIVE TECHNIQUES I,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKN1013 MICRO-CREDENTIAL: CORPORATE AND BUSINESS LAW,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKK1013 MICRO-CREDENTIAL: PRINCIPLES OF MARKETING,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
MFPB32023 MICRO-CREDENTIAL: ENGLISH FOR BUSINESS,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKB1073 MICRO-CREDENTIAL: BUSINESS ACCOUNTING II,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFKB1113 MICRO-CREDENTIAL: INFORMATION SYSTEMS,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
MFPB34012 MICRO-CREDENTIAL: SOCIAL ENTREPRENEURSHIP PROJECT,Bachelor of International Business (Honours),A9683,Universiti Tunku Abdul Rahman (UTAR)
UFJB2043 MICRO-CREDENTIAL: PUBLIC SPEAKING,Bachelor of Communication (Honours) Broadcasting,A9826,Universiti Tunku Abdul Rahman (UTAR)
UFJB1114  MICRO-CREDENTIAL: DIGITAL MEDIA AND SOCIETY,Bachelor of Communication (Honours) Broadcasting,A9826,Universiti Tunku Abdul Rahman (UTAR)
MFPB32073 MICRO-CREDENTIAL: COMMUNICATIVE ENGLISH,Bachelor of Communication (Honours) Broadcasting,A9826,Universiti Tunku Abdul Rahman (UTAR)
UFJK1003 MICRO-CREDENTIAL: FUNDAMENTALS OF PSYCHOLOGY,Bachelor of Communication (Honours) Broadcasting,A9826,Universiti Tunku Abdul Rahman (UTAR)
